date,ticker,score,bucket,themes,price,mcap_usd
2026-02-25,KLIC,68.9,60-70,semiconducteurs,72.4,
2026-02-25,EMR,68.8,60-70,equipement_electrique,147.84,
2026-02-25,MU,68.5,60-70,semiconducteurs,428.82,
2026-02-25,MKSI,68.4,60-70,laser_photonique,255.72,
2026-02-25,LSCC,67.9,60-70,ia|semiconducteurs,101.07,
2026-02-25,RTX,67.9,60-70,defense,195.17,
2026-02-25,SITM,67.4,60-70,semiconducteurs,418.17,
2026-02-25,PLPC,66.9,60-70,equipement_electrique,261.15,
2026-02-25,NXE,66.6,60-70,production_energie,12.82,
2026-02-25,COHU,66.3,60-70,semiconducteurs,31.27,
2026-02-25,GSAT,66.0,60-70,espace,63.44,
2026-02-25,ISSC,65.6,60-70,defense,25.24,
2026-02-25,MXL,65.6,60-70,semiconducteurs,18.64,
2026-02-25,NXPI,64.4,60-70,semiconducteurs,233.07,
2026-02-25,NLST,64.3,60-70,laser_photonique,1.17,
2026-02-25,GHM,63.2,60-70,gestion_thermique,80.78,
2026-02-25,DRS,62.6,60-70,defense,42.19,
2026-02-25,PLAB,62.6,60-70,semiconducteurs,43.57,
2026-02-25,AMKR,62.4,60-70,semiconducteurs,50.79,
2026-02-25,LHX,62.4,60-70,defense,338.49,
2026-02-25,CDRE,62.1,60-70,defense,42.37,
2026-02-25,NVMI,62.0,60-70,semiconducteurs,457.01,
2026-02-25,CTS,61.8,60-70,gestion_thermique,53.14,
2026-02-25,AAON,61.5,60-70,gestion_thermique,98.86,
2026-02-25,LASR,61.4,60-70,laser_photonique|semiconducteurs,60.6,
2026-02-25,BOTT,61.2,60-70,robotique,60.09,
2026-02-25,AMAT,60.7,60-70,semiconducteurs,394.46,
2026-02-25,MCHP,60.7,60-70,semiconducteurs,75.09,
2026-02-25,ETN,60.3,60-70,equipement_electrique,371.34,
2026-02-25,MOD,59.9,50-60,gestion_thermique,230.19,
2026-02-25,ROK,59.9,50-60,robotique,401.14,
2026-02-25,INTC,59.7,50-60,semiconducteurs,46.88,
2026-02-25,DIOD,59.5,50-60,semiconducteurs,70.8,
2026-02-25,NBIS,59.4,50-60,ia,106.12,
2026-02-25,CCJ,59.3,50-60,production_energie,119.72,
2026-02-25,SEDG,59.2,50-60,equipement_electrique,42.45,
2026-02-25,POWL,59.1,50-60,equipement_electrique,182.94,
2026-02-25,ENPH,58.9,50-60,production_energie,48.49,
2026-02-25,MRCY,58.7,50-60,defense|espace,89.3,
2026-02-25,MASS,58.6,50-60,robotique,6.82,
2026-02-25,ALGM,58.5,50-60,semiconducteurs,38.12,
2026-02-25,CGNX,57.6,50-60,robotique,57.26,
2026-02-25,NNDM,56.5,50-60,new_tech|robotique,1.93,
2026-02-25,PL,56.2,50-60,espace,24.63,
2026-02-25,IMOS,56.0,50-60,semiconducteurs,41.73,
2026-02-25,SKYT,55.7,50-60,semiconducteurs,28.8,
2026-02-25,IRDM,55.1,50-60,espace,23.42,
2026-02-25,TLN,54.8,50-60,production_energie,391.43,
2026-02-25,LII,54.4,50-60,gestion_thermique,537.08,
2026-02-25,GNRC,54.2,50-60,equipement_electrique,236.58,
2026-02-25,VST,53.8,50-60,production_energie,174.88,
2026-02-25,WLDN,53.3,50-60,gestion_thermique,117.1,
2026-02-25,URG,53.0,50-60,production_energie,1.71,
2026-02-25,HDRN,52.8,50-60,new_tech,10.61,
2026-02-25,TSLA,52.0,50-60,new_tech,417.4,
2026-02-25,COHR,52.0,50-60,laser_photonique,267.9,
2026-02-25,ISOU,52.0,50-60,production_energie,11.41,
2026-02-25,ECHO,51.8,50-60,espace,107.01,
2026-02-25,LMB,51.3,50-60,gestion_thermique,93.06,
2026-02-25,AMRC,51.1,50-60,gestion_thermique,32.86,
2026-02-25,CARR,50.9,50-60,gestion_thermique,61.28,
2026-02-25,GOOGL,50.7,50-60,ia,312.49,
2026-02-25,UROY,50.0,50-60,production_energie,4.43,
2026-03-04,CDRE,86.1,70+,defense,45.3,
2026-03-04,LHX,86.0,70+,defense,365.99,
2026-03-04,LMT,85.2,70+,defense,660.16,
2026-03-04,KRKNF,82.6,70+,defense,6.67,
2026-03-04,GHM,81.1,70+,gestion_thermique,86.07,
2026-03-04,NOC,81.0,70+,defense,750.54,
2026-03-04,RTX,81.0,70+,defense,207.95,
2026-03-04,ATRO,79.7,70+,defense,63.28,
2026-03-04,VVX,79.6,70+,defense|laser_photonique,73.93,
2026-03-04,VSAT,78.4,70+,espace,47.84,
2026-03-04,OSIS,76.8,70+,defense,288.58,
2026-03-04,GD,76.6,70+,defense,362.83,
2026-03-04,ESE,76.0,70+,equipement_electrique,280.42,
2026-03-04,TSAT,75.8,70+,espace,35.42,
2026-03-04,STM,75.2,70+,semiconducteurs,33.2,
2026-03-04,TT,75.1,70+,gestion_thermique,442.97,
2026-03-04,GEV,75.0,70+,equipement_electrique|production_energie,840.33,
2026-03-04,ADI,75.0,70+,semiconducteurs,340.58,
2026-03-04,POWW,74.8,70+,defense,2.1,
2026-03-04,DRS,73.7,70+,defense,46.76,
2026-03-04,CAMT,73.6,70+,semiconducteurs,166.06,
2026-03-04,AZZ,73.5,70+,equipement_electrique,132.38,
2026-03-04,MTSI,73.3,70+,laser_photonique|semiconducteurs,239.0,
2026-03-04,PWR,73.2,70+,equipement_electrique,568.18,
2026-03-04,HII,72.8,70+,defense,435.15,
2026-03-04,SMTC,72.8,70+,semiconducteurs,89.75,
2026-03-04,FIX,72.6,70+,gestion_thermique,1429.08,
2026-03-04,DNN,72.4,70+,production_energie,4.12,
2026-03-04,BWXT,72.3,70+,defense|gestion_thermique|production_energie,205.01,
2026-03-04,TATT,72.3,70+,defense,60.32,
2026-03-04,GFS,72.2,70+,semiconducteurs,47.5,
2026-03-04,ECHO,71.6,70+,espace,114.03,
2026-03-04,CRUS,71.4,70+,semiconducteurs,137.81,
2026-03-04,NXE,70.3,70+,production_energie,12.77,
2026-03-04,AEIS,70.1,70+,equipement_electrique,330.44,
2026-03-04,NLST,69.4,60-70,laser_photonique,1.22,
2026-03-04,MYRG,69.2,60-70,equipement_electrique,274.62,
2026-03-04,ASML,69.1,60-70,semiconducteurs,1396.32,
2026-03-04,CW,69.1,60-70,defense,712.1,
2026-03-04,SLAB,69.1,60-70,semiconducteurs,203.58,
2026-03-04,QUIK,69.0,60-70,ia,8.8,
2026-03-04,CCJ,68.6,60-70,production_energie,120.24,
2026-03-04,COHR,68.4,60-70,laser_photonique,274.86,
2026-03-04,TSM,68.1,60-70,semiconducteurs,355.6,
2026-03-04,SPXC,68.0,60-70,equipement_electrique|gestion_thermique,222.07,
2026-03-04,VRT,67.7,60-70,equipement_electrique|gestion_thermique|ia,251.17,
2026-03-04,BE,67.6,60-70,equipement_electrique|production_energie,164.78,
2026-03-04,PLAB,66.8,60-70,semiconducteurs,37.99,
2026-03-04,AMAT,66.5,60-70,semiconducteurs,357.32,
2026-03-04,NVEC,66.3,60-70,semiconducteurs,68.46,
2026-03-04,FN,65.8,60-70,laser_photonique,563.87,
2026-03-04,IRDM,65.8,60-70,espace,24.28,
2026-03-04,META,65.4,60-70,ia,666.54,
2026-03-04,PLPC,65.3,60-70,equipement_electrique,255.26,
2026-03-04,ALNT,65.1,60-70,gestion_thermique,63.48,
2026-03-04,DCO,64.5,60-70,defense,139.45,
2026-03-04,GNRC,64.4,60-70,equipement_electrique,220.89,
2026-03-04,PL,64.3,60-70,espace,26.0,
2026-03-04,KLAC,63.7,60-70,semiconducteurs,147.4,
2026-03-04,ONTO,63.5,60-70,semiconducteurs,209.04,
2026-03-04,MRCY,63.4,60-70,defense|espace,89.18,
2026-03-04,HUBB,63.3,60-70,equipement_electrique,489.31,
2026-03-04,VECO,62.6,60-70,semiconducteurs,32.37,
2026-03-04,VICR,61.9,60-70,equipement_electrique,203.19,
2026-03-04,GSAT,61.6,60-70,espace,61.3,
2026-03-04,NVMI,61.5,60-70,semiconducteurs,441.62,
2026-03-04,NVT,61.0,60-70,equipement_electrique|gestion_thermique,113.66,
2026-03-04,LUNR,60.7,60-70,espace,18.62,
2026-03-04,CGNX,60.1,60-70,robotique,53.1,
2026-03-04,TER,60.1,60-70,robotique,305.08,
2026-03-04,QTUM,59.7,50-60,quantique,113.37,
2026-03-04,INTC,59.4,50-60,semiconducteurs,45.58,
2026-03-04,KLIC,58.5,50-60,semiconducteurs,67.42,
2026-03-04,PDFS,58.3,50-60,semiconducteurs,33.1,
2026-03-04,LASR,58.0,50-60,laser_photonique|semiconducteurs,67.02,
2026-03-04,MKSI,57.9,50-60,laser_photonique,235.05,
2026-03-04,SKYT,57.4,50-60,semiconducteurs,29.31,
2026-03-04,NNDM,57.2,50-60,new_tech|robotique,1.88,
2026-03-04,MOD,57.1,50-60,gestion_thermique,209.93,
2026-03-04,LRCX,57.0,50-60,semiconducteurs,222.83,
2026-03-04,POWI,56.9,50-60,equipement_electrique|semiconducteurs,46.85,
2026-03-04,MU,56.5,50-60,semiconducteurs,400.6,
2026-03-04,ISOU,56.3,50-60,production_energie,11.17,
2026-03-04,VIAV,56.2,50-60,laser_photonique,32.59,
2026-03-04,RKLB,55.7,50-60,espace|new_tech,71.91,
2026-03-04,LITE,55.4,50-60,laser_photonique,680.8,
2026-03-04,RCAT,55.1,50-60,defense|robotique,14.73,
2026-03-04,ASTS,55.1,50-60,espace,104.89,
2026-03-04,FORM,54.9,50-60,semiconducteurs,92.6,
2026-03-04,UMAC,54.8,50-60,defense,14.68,
2026-03-04,LAES,54.6,50-60,quantique,4.19,
2026-03-04,CMTL,54.4,50-60,defense|espace,5.36,
2026-03-04,DIOD,54.3,50-60,semiconducteurs,66.15,
2026-03-04,STRL,54.3,50-60,gestion_thermique,420.22,
2026-03-04,LII,54.2,50-60,gestion_thermique,547.74,
2026-03-04,MPWR,54.2,50-60,semiconducteurs,1095.16,
2026-03-04,MASS,54.1,50-60,robotique,6.74,
2026-03-04,POET,53.6,50-60,ia|laser_photonique|new_tech|quantique|semiconducteurs,6.84,
2026-03-04,URG,53.4,50-60,production_energie,1.57,
2026-03-04,HDRN,53.4,50-60,new_tech,10.6,
2026-03-04,ONDS,52.8,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.51,
2026-03-04,IMOS,52.8,50-60,semiconducteurs,37.16,
2026-03-04,UROY,52.5,50-60,production_energie,4.1,
2026-03-04,AMPX,52.3,50-60,new_tech,12.55,
2026-03-04,POWL,52.3,50-60,equipement_electrique,170.9,
2026-03-04,VOYG,52.0,50-60,defense|espace,29.06,
2026-03-04,FCEL,51.9,50-60,new_tech|production_energie,8.57,
2026-03-04,ICHR,51.9,50-60,semiconducteurs,46.65,
2026-03-04,KRMN,51.7,50-60,defense|espace,98.88,
2026-03-04,SITM,51.4,50-60,semiconducteurs,383.47,
2026-03-04,NVDA,51.2,50-60,ia|robotique|semiconducteurs,182.82,
2026-03-04,HYLN,50.9,50-60,equipement_electrique,2.03,
2026-03-04,COHU,50.7,50-60,semiconducteurs,29.78,
2026-03-04,IPGP,50.7,50-60,laser_photonique,129.27,
2026-03-04,ENS,50.4,50-60,equipement_electrique,166.69,
2026-03-04,UCTT,50.1,50-60,semiconducteurs,58.97,
2026-03-11,TSAT,87.6,70+,espace,34.96,
2026-03-11,VSAT,81.3,70+,espace,46.39,
2026-03-11,GEV,81.1,70+,equipement_electrique|production_energie,846.71,
2026-03-11,NXE,79.2,70+,production_energie,12.64,
2026-03-11,LHX,79.0,70+,defense,362.79,
2026-03-11,GHM,76.9,70+,gestion_thermique,85.33,
2026-03-11,STM,76.8,70+,semiconducteurs,33.92,
2026-03-11,FIX,76.3,70+,gestion_thermique,1406.77,
2026-03-11,PLPC,76.1,70+,equipement_electrique,266.89,
2026-03-11,ALNT,76.0,70+,gestion_thermique,66.84,
2026-03-11,PWR,75.9,70+,equipement_electrique,567.51,
2026-03-11,RTX,75.0,70+,defense,206.4,
2026-03-11,DRS,74.9,70+,defense,46.06,
2026-03-11,OSIS,74.8,70+,defense,279.47,
2026-03-11,MU,74.3,70+,semiconducteurs,418.51,
2026-03-11,LMT,74.1,70+,defense,645.25,
2026-03-11,VVX,73.7,70+,defense|laser_photonique,70.34,
2026-03-11,NVEC,73.6,70+,semiconducteurs,69.21,
2026-03-11,INTC,73.1,70+,semiconducteurs,47.98,
2026-03-11,NOC,72.7,70+,defense,729.97,
2026-03-11,CW,72.6,70+,defense,692.11,
2026-03-11,VRT,72.1,70+,equipement_electrique|gestion_thermique|ia,268.14,
2026-03-11,DCO,72.0,70+,defense,129.21,
2026-03-11,CRUS,71.4,70+,semiconducteurs,135.38,
2026-03-11,NLST,71.2,70+,laser_photonique,1.35,
2026-03-11,QUIK,70.8,70+,ia,9.36,
2026-03-11,NNDM,70.7,70+,new_tech|robotique,1.89,
2026-03-11,AMAT,70.7,70+,semiconducteurs,350.63,
2026-03-11,MRVL,70.6,70+,ia|semiconducteurs,90.39,
2026-03-11,MYRG,70.6,70+,equipement_electrique,268.97,
2026-03-11,KRKNF,70.1,70+,defense,7.33,
2026-03-11,AEIS,69.9,60-70,equipement_electrique,314.74,
2026-03-11,DNN,69.4,60-70,production_energie,4.0,
2026-03-11,KLAC,69.4,60-70,semiconducteurs,146.31,
2026-03-11,SLAB,69.2,60-70,semiconducteurs,201.7,
2026-03-11,TATT,68.7,60-70,defense,57.34,
2026-03-11,IRDM,68.6,60-70,espace,24.57,
2026-03-11,TSM,68.6,60-70,semiconducteurs,352.74,
2026-03-11,ASML,68.5,60-70,semiconducteurs,1383.66,
2026-03-11,NVDA,67.8,60-70,ia|robotique|semiconducteurs,185.81,
2026-03-11,PDFS,67.8,60-70,semiconducteurs,33.44,
2026-03-11,CAMT,67.6,60-70,semiconducteurs,161.35,
2026-03-11,ECHO,66.9,60-70,espace,112.18,
2026-03-11,BE,66.7,60-70,equipement_electrique|production_energie,159.21,
2026-03-11,POWW,66.5,60-70,defense,2.02,
2026-03-11,ESE,66.4,60-70,equipement_electrique,270.52,
2026-03-11,LUNR,66.3,60-70,espace,18.45,
2026-03-11,HII,65.5,60-70,defense,411.92,
2026-03-11,ISSC,65.4,60-70,defense,29.97,
2026-03-11,LASR,65.2,60-70,laser_photonique|semiconducteurs,66.49,
2026-03-11,HDRN,65.2,60-70,new_tech,10.63,
2026-03-11,SMTC,64.6,60-70,semiconducteurs,85.82,
2026-03-11,TER,63.9,60-70,robotique,301.88,
2026-03-11,TT,63.7,60-70,gestion_thermique,431.44,
2026-03-11,GD,63.5,60-70,defense,350.67,
2026-03-11,NVT,62.7,60-70,equipement_electrique|gestion_thermique,110.93,
2026-03-11,KRMN,62.2,60-70,defense|espace,104.84,
2026-03-11,FORM,61.7,60-70,semiconducteurs,91.82,
2026-03-11,PL,61.6,60-70,espace,25.44,
2026-03-11,GNRC,61.2,60-70,equipement_electrique,212.62,
2026-03-11,IMOS,61.1,60-70,semiconducteurs,39.3,
2026-03-11,MTSI,60.4,60-70,laser_photonique|semiconducteurs,222.55,
2026-03-11,FN,60.1,60-70,laser_photonique,524.33,
2026-03-11,POWI,59.8,50-60,equipement_electrique|semiconducteurs,46.73,
2026-03-11,CCJ,59.8,50-60,production_energie,115.39,
2026-03-11,AVGO,59.7,50-60,ia|semiconducteurs,340.32,
2026-03-11,ISOU,59.7,50-60,production_energie,11.04,
2026-03-11,STRL,59.5,50-60,gestion_thermique,420.6,
2026-03-11,QTUM,59.3,50-60,quantique,112.05,
2026-03-11,LRCX,59.1,50-60,semiconducteurs,218.72,
2026-03-11,SIF,58.2,50-60,defense,14.57,
2026-03-11,ICHR,57.9,50-60,semiconducteurs,44.83,
2026-03-11,MRCY,57.6,50-60,defense|espace,86.0,
2026-03-11,KLIC,57.6,50-60,semiconducteurs,65.26,
2026-03-11,LITE,57.0,50-60,laser_photonique,672.0,
2026-03-11,CGNX,56.7,50-60,robotique,50.92,
2026-03-11,RKLB,56.4,50-60,espace|new_tech,71.96,
2026-03-11,NVMI,56.4,50-60,semiconducteurs,435.77,
2026-03-11,HYLN,55.9,50-60,equipement_electrique,2.07,
2026-03-11,POWL,55.5,50-60,equipement_electrique,171.67,
2026-03-11,COHR,54.9,50-60,laser_photonique,251.41,
2026-03-11,GOOGL,54.9,50-60,ia,308.52,
2026-03-11,AEHR,54.8,50-60,new_tech|semiconducteurs,42.45,
2026-03-11,HUBB,54.7,50-60,equipement_electrique,476.54,
2026-03-11,LSCC,54.6,50-60,ia|semiconducteurs,90.8,
2026-03-11,ADI,54.6,50-60,semiconducteurs,318.35,
2026-03-11,UCTT,54.6,50-60,semiconducteurs,57.42,
2026-03-11,ATRO,54.5,50-60,defense,58.41,
2026-03-11,POET,54.4,50-60,ia|laser_photonique|new_tech|quantique|semiconducteurs,7.44,
2026-03-11,VECO,54.2,50-60,semiconducteurs,31.64,
2026-03-11,VICR,54.1,50-60,equipement_electrique,178.83,
2026-03-11,GFS,53.9,50-60,semiconducteurs,44.03,
2026-03-11,NBIS,53.8,50-60,ia,112.0,
2026-03-11,CMTL,53.5,50-60,defense|espace,5.1,
2026-03-11,MPWR,53.3,50-60,semiconducteurs,1067.32,
2026-03-11,ENPH,53.2,50-60,production_energie,43.34,
2026-03-11,SPIR,53.2,50-60,espace,11.03,
2026-03-11,NUAI,53.0,50-60,gestion_thermique,5.26,
2026-03-11,BWXT,52.5,50-60,defense|gestion_thermique|production_energie,195.72,
2026-03-11,TXN,51.7,50-60,semiconducteurs,197.67,
2026-03-11,AZZ,51.6,50-60,equipement_electrique,125.75,
2026-03-11,MOD,51.0,50-60,gestion_thermique,200.63,
2026-03-11,BKSY,50.6,50-60,espace|robotique,23.63,
2026-03-11,TSLA,50.6,50-60,new_tech,407.82,
2026-03-11,HIMX,50.2,50-60,semiconducteurs,8.99,
2026-03-18,MU,87.5,70+,semiconducteurs,461.54,
2026-03-18,VSAT,87.0,70+,espace,48.59,
2026-03-18,LHX,86.5,70+,defense,366.89,
2026-03-18,HII,84.9,70+,defense,426.15,
2026-03-18,CAMT,84.6,70+,semiconducteurs,166.7,
2026-03-18,IRDM,84.3,70+,espace,25.44,
2026-03-18,GEV,84.0,70+,equipement_electrique|production_energie,858.03,
2026-03-18,SLAB,81.8,70+,semiconducteurs,205.73,
2026-03-18,NVT,81.3,70+,equipement_electrique|gestion_thermique,120.09,
2026-03-18,FIX,80.1,70+,gestion_thermique,1422.44,
2026-03-18,BWXT,79.0,70+,defense|gestion_thermique|production_energie,208.7,
2026-03-18,PWR,77.7,70+,equipement_electrique,571.8,
2026-03-18,DRS,77.4,70+,defense,46.34,
2026-03-18,AEIS,77.1,70+,equipement_electrique,319.53,
2026-03-18,COHU,76.2,70+,semiconducteurs,30.46,
2026-03-18,STM,76.2,70+,semiconducteurs,33.1,
2026-03-18,FORM,76.0,70+,semiconducteurs,96.18,
2026-03-18,TSEM,75.0,70+,semiconducteurs,141.96,
2026-03-18,VRT,74.6,70+,equipement_electrique|gestion_thermique|ia,264.65,
2026-03-18,KLAC,74.6,70+,semiconducteurs,148.05,
2026-03-18,NVMI,74.2,70+,semiconducteurs,457.8,
2026-03-18,VICR,73.9,70+,equipement_electrique,191.84,
2026-03-18,LASR,73.8,70+,laser_photonique|semiconducteurs,68.54,
2026-03-18,ISSC,73.7,70+,defense,29.31,
2026-03-18,CW,73.5,70+,defense,690.47,
2026-03-18,PDFS,72.5,70+,semiconducteurs,33.54,
2026-03-18,NOC,72.1,70+,defense,721.66,
2026-03-18,LMT,71.8,70+,defense,638.1,
2026-03-18,RTX,71.8,70+,defense,203.71,
2026-03-18,ESE,71.7,70+,equipement_electrique,267.17,
2026-03-18,POWW,71.7,70+,defense,2.01,
2026-03-18,MYRG,71.3,70+,equipement_electrique,266.69,
2026-03-18,QUIK,71.2,70+,ia,9.25,
2026-03-18,CRUS,71.1,70+,semiconducteurs,134.01,
2026-03-18,KLIC,71.1,70+,semiconducteurs,65.41,
2026-03-18,ISOU,71.0,70+,production_energie,11.66,
2026-03-18,AMAT,70.4,70+,semiconducteurs,349.04,
2026-03-18,IMOS,69.9,60-70,semiconducteurs,39.51,
2026-03-18,SIF,69.8,60-70,defense,13.88,
2026-03-18,GD,68.5,60-70,defense,350.19,
2026-03-18,VVX,68.3,60-70,defense|laser_photonique,68.37,
2026-03-18,ETN,68.1,60-70,equipement_electrique,359.55,
2026-03-18,LRCX,67.5,60-70,semiconducteurs,224.55,
2026-03-18,LITE,67.4,60-70,laser_photonique,700.81,
2026-03-18,VIAV,67.4,60-70,laser_photonique,32.44,
2026-03-18,HDRN,67.1,60-70,new_tech,10.66,
2026-03-18,TER,67.1,60-70,robotique,299.96,
2026-03-18,TATT,66.2,60-70,defense,56.55,
2026-03-18,ICHR,65.5,60-70,semiconducteurs,46.81,
2026-03-18,LUNR,65.4,60-70,espace,18.11,
2026-03-18,MRVL,64.5,60-70,ia|semiconducteurs,87.58,
2026-03-18,DIOD,64.4,60-70,semiconducteurs,66.75,
2026-03-18,LSCC,64.2,60-70,ia|semiconducteurs,94.16,
2026-03-18,DCO,64.0,60-70,defense,124.83,
2026-03-18,PLPC,63.9,60-70,equipement_electrique,255.86,
2026-03-18,PLAB,63.1,60-70,semiconducteurs,35.41,
2026-03-18,TT,62.7,60-70,gestion_thermique,425.73,
2026-03-18,COHR,62.1,60-70,laser_photonique,257.21,
2026-03-18,STRL,61.8,60-70,gestion_thermique,421.23,
2026-03-18,INTC,61.0,60-70,semiconducteurs,45.03,
2026-03-18,PL,61.0,60-70,espace,24.81,
2026-03-18,TSAT,60.7,60-70,espace,40.4,
2026-03-18,ASML,60.3,60-70,semiconducteurs,1352.22,
2026-03-18,BE,60.0,60-70,equipement_electrique|production_energie,156.58,
2026-03-18,GHM,60.0,60-70,gestion_thermique,80.63,
2026-03-18,MKSI,59.8,50-60,laser_photonique,233.21,
2026-03-18,SEDG,59.5,50-60,equipement_electrique,44.88,
2026-03-18,AMKR,59.4,50-60,semiconducteurs,46.82,
2026-03-18,POWI,59.2,50-60,equipement_electrique|semiconducteurs,45.97,
2026-03-18,BKSY,59.1,50-60,espace|robotique,25.38,
2026-03-18,GOOGL,59.1,50-60,ia,307.51,
2026-03-18,ENS,59.0,50-60,equipement_electrique,163.85,
2026-03-18,MPWR,58.7,50-60,semiconducteurs,1071.51,
2026-03-18,RCAT,58.3,50-60,defense|robotique,17.0,
2026-03-18,UCTT,58.3,50-60,semiconducteurs,59.36,
2026-03-18,ONTO,58.0,50-60,semiconducteurs,201.88,
2026-03-18,LPTH,57.9,50-60,laser_photonique,11.67,
2026-03-18,QTUM,57.9,50-60,quantique,110.43,
2026-03-18,HUBB,57.8,50-60,equipement_electrique,476.04,
2026-03-18,OSIS,57.2,50-60,defense,269.95,
2026-03-18,ENPH,56.6,50-60,production_energie,43.28,
2026-03-18,ASTS,56.0,50-60,espace,90.74,
2026-03-18,CGNX,55.6,50-60,robotique,49.8,
2026-03-18,ON,55.5,50-60,semiconducteurs,60.46,
2026-03-18,MTSI,55.3,50-60,laser_photonique|semiconducteurs,218.89,
2026-03-18,FN,55.3,50-60,laser_photonique,500.43,
2026-03-18,KRKNF,55.2,50-60,defense,7.0,
2026-03-18,NVDA,54.9,50-60,ia|robotique|semiconducteurs,180.19,
2026-03-18,TSM,54.9,50-60,semiconducteurs,338.78,
2026-03-18,NBIS,54.8,50-60,ia,118.56,
2026-03-18,KRMN,54.7,50-60,defense|espace,101.43,
2026-03-18,ECHO,54.1,50-60,espace,107.75,
2026-03-18,PLUG,54.0,50-60,new_tech|production_energie,2.32,
2026-03-18,VRSN,53.8,50-60,ia,238.26,
2026-03-18,CEG,53.5,50-60,production_energie,316.73,
2026-03-18,NUAI,53.4,50-60,gestion_thermique,5.3,
2026-03-18,POWL,53.4,50-60,equipement_electrique,167.35,
2026-03-18,MOD,52.8,50-60,gestion_thermique,200.42,
2026-03-18,VELO,51.9,50-60,new_tech,14.03,
2026-03-18,VECO,51.7,50-60,semiconducteurs,31.0,
2026-03-18,RKLB,51.5,50-60,espace|new_tech,69.48,
2026-03-18,GNRC,51.5,50-60,equipement_electrique,200.27,
2026-03-18,UUUU,51.2,50-60,production_energie,18.71,
2026-03-18,TXN,51.1,50-60,semiconducteurs,189.82,
2026-03-18,ACLS,50.9,50-60,semiconducteurs,85.74,
2026-03-18,ONDS,50.8,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.83,
2026-03-18,GSAT,50.7,50-60,espace,58.68,
2026-03-18,CCJ,50.6,50-60,production_energie,109.4,
2026-03-18,SPIR,50.5,50-60,espace,10.74,
2026-03-18,GFS,50.5,50-60,semiconducteurs,42.41,
2026-03-18,NXE,50.5,50-60,production_energie,11.76,
2026-03-18,ADI,50.3,50-60,semiconducteurs,307.75,
2026-03-18,SKYT,50.1,50-60,semiconducteurs,27.36,
2026-03-25,CAMT,86.9,70+,semiconducteurs,175.08,
2026-03-25,DRS,86.5,70+,defense,46.22,
2026-03-25,PDFS,85.7,70+,semiconducteurs,34.87,
2026-03-25,MYRG,85.6,70+,equipement_electrique,285.18,
2026-03-25,AEIS,85.4,70+,equipement_electrique,342.76,
2026-03-25,COHU,84.8,70+,semiconducteurs,31.92,
2026-03-25,ONTO,83.5,70+,semiconducteurs,221.04,
2026-03-25,CRUS,83.3,70+,semiconducteurs,143.31,
2026-03-25,STRL,82.5,70+,gestion_thermique,452.92,
2026-03-25,TER,82.4,70+,robotique,323.24,
2026-03-25,PLPC,82.2,70+,equipement_electrique,276.2,
2026-03-25,FIX,81.8,70+,gestion_thermique,1470.06,
2026-03-25,MTSI,81.6,70+,laser_photonique|semiconducteurs,245.04,
2026-03-25,POWL,81.0,70+,equipement_electrique,194.79,
2026-03-25,ETN,80.7,70+,equipement_electrique,373.97,
2026-03-25,SLAB,80.6,70+,semiconducteurs,207.07,
2026-03-25,VVX,80.1,70+,defense|laser_photonique,69.72,
2026-03-25,GEV,80.0,70+,equipement_electrique|production_energie,923.22,
2026-03-25,KLIC,79.7,70+,semiconducteurs,68.68,
2026-03-25,NVMI,79.5,70+,semiconducteurs,481.28,
2026-03-25,ICHR,79.3,70+,semiconducteurs,51.16,
2026-03-25,GHM,79.1,70+,gestion_thermique,85.62,
2026-03-25,KLAC,78.8,70+,semiconducteurs,154.19,
2026-03-25,NVT,78.7,70+,equipement_electrique|gestion_thermique,126.82,
2026-03-25,AMAT,78.0,70+,semiconducteurs,368.88,
2026-03-25,PWR,78.0,70+,equipement_electrique,573.3,
2026-03-25,VSAT,77.8,70+,espace,49.96,
2026-03-25,ENS,77.3,70+,equipement_electrique,177.22,
2026-03-25,LSCC,77.0,70+,ia|semiconducteurs,100.72,
2026-03-25,LASR,76.6,70+,laser_photonique|semiconducteurs,71.75,
2026-03-25,BWXT,76.5,70+,defense|gestion_thermique|production_energie,221.83,
2026-03-25,ESE,76.5,70+,equipement_electrique,288.62,
2026-03-25,QUIK,75.8,70+,ia,9.97,
2026-03-25,DIOD,75.5,70+,semiconducteurs,73.47,
2026-03-25,INTC,75.4,70+,semiconducteurs,47.18,
2026-03-25,STM,75.0,70+,semiconducteurs,33.38,
2026-03-25,TT,75.0,70+,gestion_thermique,433.02,
2026-03-25,GSAT,74.7,70+,espace,67.38,
2026-03-25,CW,74.6,70+,defense,701.77,
2026-03-25,FN,74.3,70+,laser_photonique,612.03,
2026-03-25,VRT,73.9,70+,equipement_electrique|gestion_thermique|ia,276.1,
2026-03-25,ECHO,73.8,70+,espace,119.07,
2026-03-25,DCO,73.5,70+,defense,126.76,
2026-03-25,ALNT,73.1,70+,gestion_thermique,65.99,
2026-03-25,AMKR,73.0,70+,semiconducteurs,49.87,
2026-03-25,FORM,72.8,70+,semiconducteurs,108.07,
2026-03-25,MKSI,72.5,70+,laser_photonique,243.5,
2026-03-25,OSIS,72.3,70+,defense,284.57,
